source,destination,source_lat,source_lon,source_code,dest_lat,dest_lon,dest_code,distance
TJM,DME,57.1896018982,65.3243026733,EU,55.40879821777344,37.90629959106445,EU,1697.27
UFA,DME,54.557498931885,55.874401092529,EU,55.40879821777344,37.90629959106445,EU,1151.0
DXB,DME,25.2527999878,55.3643989563,AS,55.40879821777344,37.90629959106445,EU,3639.21
PUJ,DME,18.5673999786,-68.36340332030001,NA,55.40879821777344,37.90629959106445,EU,9309.76
HRG,DME,27.178300857543945,33.799400329589844,AF,55.40879821777344,37.90629959106445,EU,3152.89
AGP,DME,36.67490005493164,-4.499110221862793,EU,55.40879821777344,37.90629959106445,EU,3800.6
ATH,DME,37.9364013672,23.9444999695,EU,55.40879821777344,37.90629959106445,EU,2207.25
CFU,DME,39.601898193359375,19.911699295043945,EU,55.40879821777344,37.90629959106445,EU,2205.54
FCO,DME,41.8002778,12.2388889,EU,55.40879821777344,37.90629959106445,EU,2399.45
FKB,DME,48.7793998718,8.08049964905,EU,55.40879821777344,37.90629959106445,EU,2153.08
FRA,DME,50.033333,8.570556,EU,55.40879821777344,37.90629959106445,EU,2052.95
HEL,DME,60.317199707031,24.963300704956,EU,55.40879821777344,37.90629959106445,EU,940.32
HER,DME,35.3396987915,25.1802997589,EU,55.40879821777344,37.90629959106445,EU,2434.08
KGS,DME,36.79330062866211,27.091699600219727,EU,55.40879821777344,37.90629959106445,EU,2225.61
LEJ,DME,51.423889,12.236389,EU,55.40879821777344,37.90629959106445,EU,1752.35
LHR,DME,51.4706,-0.461941,EU,55.40879821777344,37.90629959106445,EU,2553.23
LIS,DME,38.7813,-9.13592,EU,55.40879821777344,37.90629959106445,EU,3921.94
MAD,DME,40.471926,-3.56264,EU,55.40879821777344,37.90629959106445,EU,3445.13
MAN,DME,53.35369873046875,-2.2749500274658203,EU,55.40879821777344,37.90629959106445,EU,2584.17
MXP,DME,45.6306,8.72811,EU,55.40879821777344,37.90629959106445,EU,2313.77
NCE,DME,43.6584014893,7.215869903560001,EU,55.40879821777344,37.90629959106445,EU,2546.78
PUY,DME,44.89350128173828,13.922200202941896,EU,55.40879821777344,37.90629959106445,EU,2058.45
RHO,DME,36.405399322509766,28.086200714111328,EU,55.40879821777344,37.90629959106445,EU,2240.26
SKG,DME,40.51969909667969,22.97089958190918,EU,55.40879821777344,37.90629959106445,EU,1986.89
TUN,DME,36.85100173950195,10.22719955444336,AF,55.40879821777344,37.90629959106445,EU,2934.84
VIE,DME,48.110298156738,16.569700241089,EU,55.40879821777344,37.90629959106445,EU,1672.46
VRN,DME,45.395699,10.8885,EU,55.40879821777344,37.90629959106445,EU,2199.77
HAN,DME,21.221200942993164,105.80699920654295,AS,55.40879821777344,37.90629959106445,EU,6700.17
NRT,DME,35.7647018433,140.386001587,AS,55.40879821777344,37.90629959106445,EU,7531.87
GOI,DME,15.3808002472,73.8313980103,AS,55.40879821777344,37.90629959106445,EU,5397.7
TBS,DME,41.6692008972,44.95470047,AS,55.40879821777344,37.90629959106445,EU,1612.05
KJA,DME,56.172901,92.493301,EU,55.40879821777344,37.90629959106445,EU,3334.7
KRR,DME,45.034698486328,39.170501708984,EU,55.40879821777344,37.90629959106445,EU,1157.41
PYJ,DME,66.4003982544,112.029998779,EU,55.40879821777344,37.90629959106445,EU,3934.4
EVN,DME,40.1473007202,44.3959007263,AS,55.40879821777344,37.90629959106445,EU,1763.29
RTW,DME,51.56499862670898,46.04669952392578,EU,55.40879821777344,37.90629959106445,EU,688.45
RIX,DME,56.92359924316406,23.971099853515625,EU,55.40879821777344,37.90629959106445,EU,880.36
ALA,DME,43.35210037231445,77.04049682617188,AS,55.40879821777344,37.90629959106445,EU,3088.62
DYU,DME,38.5433006287,68.8249969482,AS,55.40879821777344,37.90629959106445,EU,2966.4
FRU,DME,43.0612983704,74.4776000977,AS,55.40879821777344,37.90629959106445,EU,2949.91
LBD,DME,40.21540069580078,69.6947021484375,AS,55.40879821777344,37.90629959106445,EU,2878.68
SGC,DME,61.34370040893555,73.40180206298828,EU,55.40879821777344,37.90629959106445,EU,2148.58
SHJ,DME,25.32859992980957,55.5172004699707,AS,55.40879821777344,37.90629959106445,EU,3636.13
AKX,DME,50.2458,57.206699,AS,55.40879821777344,37.90629959106445,EU,1416.07
CSY,DME,56.09030151367188,47.3473014831543,EU,55.40879821777344,37.90629959106445,EU,597.21
ESL,DME,46.3739013671875,44.33089828491211,EU,55.40879821777344,37.90629959106445,EU,1100.94
IJK,DME,56.82809829711914,53.45750045776367,EU,55.40879821777344,37.90629959106445,EU,977.93
KRO,DME,55.47529983520508,65.41560363769531,EU,55.40879821777344,37.90629959106445,EU,1729.64
KUF,DME,53.504901885986,50.16429901123,EU,55.40879821777344,37.90629959106445,EU,821.55
MCX,DME,42.81679916381836,47.65230178833008,EU,55.40879821777344,37.90629959106445,EU,1567.28
PES,DME,61.88520050048828,34.15470123291016,EU,55.40879821777344,37.90629959106445,EU,753.25
PEZ,DME,53.110599517822266,45.02109909057617,EU,55.40879821777344,37.90629959106445,EU,529.18
ROV,DME,47.493888,39.924722,EU,55.40879821777344,37.90629959106445,EU,891.59
SKX,DME,54.12512969970703,45.21225738525391,EU,55.40879821777344,37.90629959106445,EU,491.21
ULV,DME,54.26829910279999,48.226699829100006,EU,55.40879821777344,37.90629959106445,EU,674.47
VKT,DME,67.48860168457031,63.99309921264648,EU,55.40879821777344,37.90629959106445,EU,1908.7
VOG,DME,48.782501220703125,44.34550094604492,EU,55.40879821777344,37.90629959106445,EU,858.44
VOZ,DME,51.81420135498047,39.22959899902344,EU,55.40879821777344,37.90629959106445,EU,409.52
DLM,DME,36.7131004333,28.7924995422,AS,55.40879821777344,37.90629959106445,EU,2190.05
ODS,DME,46.42679977416992,30.67650032043457,EU,55.40879821777344,37.90629959106445,EU,1119.71
AMM,DME,31.7226009369,35.9931983948,AS,55.40879821777344,37.90629959106445,EU,2635.94
KBP,DME,50.345001220703125,30.894699096679688,EU,55.40879821777344,37.90629959106445,EU,734.39
KIV,DME,46.92770004272461,28.93099975585937,EU,55.40879821777344,37.90629959106445,EU,1131.28
AUH,DME,24.433000564575195,54.651100158691406,AS,55.40879821777344,37.90629959106445,EU,3703.46
CMB,DME,7.180759906768799,79.88410186767578,AS,55.40879821777344,37.90629959106445,EU,6503.99
DOH,DME,25.273056,51.608056,AS,55.40879821777344,37.90629959106445,EU,3528.54
IEV,DME,50.40194,30.45194,EU,55.40879821777344,37.90629959106445,EU,748.86
BUS,DME,41.6102981567,41.5997009277,AS,55.40879821777344,37.90629959106445,EU,1557.9
IAH,DME,29.984399795532227,-95.34140014648438,NA,55.40879821777344,37.90629959106445,EU,9553.43
ALC,DME,38.28219985961914,-0.5581560134887695,EU,55.40879821777344,37.90629959106445,EU,3431.48
MLA,DME,35.857498,14.4775,EU,55.40879821777344,37.90629959106445,EU,2810.77
NBE,DME,36.075833,10.438611,AF,55.40879821777344,37.90629959106445,EU,2993.3
VLC,DME,39.4893,-0.481625,EU,55.40879821777344,37.90629959106445,EU,3331.06
VRA,DME,23.034400939941406,-81.435302734375,NA,55.40879821777344,37.90629959106445,EU,9603.04
VNO,DME,54.634102,25.285801,EU,55.40879821777344,37.90629959106445,EU,810.67
GOA,DME,44.4133,8.8375,EU,55.40879821777344,37.90629959106445,EU,2393.8
MSQ,DME,53.882499694824,28.030700683594,EU,55.40879821777344,37.90629959106445,EU,659.15
TAS,DME,41.257900238,69.2811965942,AS,55.40879821777344,37.90629959106445,EU,2771.2
TGD,DME,42.359402,19.2519,EU,55.40879821777344,37.90629959106445,EU,1981.98
ASB,DME,37.986801,58.361,AS,55.40879821777344,37.90629959106445,EU,2470.11
TSE,DME,51.02220153808594,71.46690368652344,AS,55.40879821777344,37.90629959106445,EU,2270.78
PFO,DME,34.71799850463867,32.48569869995117,AS,55.40879821777344,37.90629959106445,EU,2337.0
CXR,DME,11.99820041656494,109.21900177001952,AS,55.40879821777344,37.90629959106445,EU,7738.76
KHV,DME,48.52799987793,135.18800354004,EU,55.40879821777344,37.90629959106445,EU,6169.24
VVO,DME,43.39899826049805,132.1479949951172,EU,55.40879821777344,37.90629959106445,EU,6428.84
OSS,DME,40.6090011597,72.793296814,AS,55.40879821777344,37.90629959106445,EU,3031.44
CEE,DME,59.273601532,38.0158004761,EU,55.40879821777344,37.90629959106445,EU,430.46
KVK,DME,67.46330261230469,33.58829879760742,EU,55.40879821777344,37.90629959106445,EU,1362.09
CIT,DME,42.364200592041016,69.47889709472656,AS,55.40879821777344,37.90629959106445,EU,2697.01
DMB,DME,42.85359954833984,71.30359649658203,AS,55.40879821777344,37.90629959106445,EU,2770.25
KGF,DME,49.67079925537109,73.33439636230469,AS,55.40879821777344,37.90629959106445,EU,2457.6
KOV,DME,53.329102,69.594597,AS,55.40879821777344,37.90629959106445,EU,2054.4
SCO,DME,43.8601,51.091999,AS,55.40879821777344,37.90629959106445,EU,1593.39
UKK,DME,50.036598205566406,82.49420166015625,AS,55.40879821777344,37.90629959106445,EU,3016.67
BOJ,DME,42.56959915161133,27.515199661254883,EU,55.40879821777344,37.90629959106445,EU,1613.72
REN,DME,51.79579925537109,55.45669937133789,EU,55.40879821777344,37.90629959106445,EU,1225.47
TJU,DME,37.98809814453125,69.80500030517578,AS,55.40879821777344,37.90629959106445,EU,3069.0
DOK,DME,48.07360076904297,37.73970031738281,EU,55.40879821777344,37.90629959106445,EU,816.21
VAR,DME,43.232101,27.8251,EU,55.40879821777344,37.90629959106445,EU,1536.24
AZN,DME,40.7276992798,72.2939987183,AS,55.40879821777344,37.90629959106445,EU,2992.16
TMJ,DME,37.28670120239258,67.30999755859375,AS,55.40879821777344,37.90629959106445,EU,2989.49
UGC,DME,41.58430099487305,60.641700744628906,AS,55.40879821777344,37.90629959106445,EU,2258.17
UUS,DME,46.88869857788086,142.71800231933594,EU,55.40879821777344,37.90629959106445,EU,6678.97
ABA,DME,53.7400016784668,91.38500213623048,EU,55.40879821777344,37.90629959106445,EU,3377.54
BQS,DME,50.42539978027344,127.41200256347656,EU,55.40879821777344,37.90629959106445,EU,5620.33
GDX,DME,59.9109992980957,150.72000122070312,EU,55.40879821777344,37.90629959106445,EU,5912.92
OMS,DME,54.96699905395508,73.31050109863281,EU,55.40879821777344,37.90629959106445,EU,2231.16
SLY,DME,66.5907974243164,66.61100006103516,EU,55.40879821777344,37.90629959106445,EU,1960.71
UUD,DME,51.80780029296875,107.43800354003906,EU,55.40879821777344,37.90629959106445,EU,4425.35
KVD,DME,40.737701416015625,46.31760025024414,AS,55.40879821777344,37.90629959106445,EU,1744.54
PWQ,DME,52.19499969482422,77.07389831542969,AS,55.40879821777344,37.90629959106445,EU,2570.27
GOJ,DME,56.230098724365,43.784000396729,EU,55.40879821777344,37.90629959106445,EU,379.48
SSH,DME,27.9773006439,34.3950004578,AF,55.40879821777344,37.90629959106445,EU,3059.89
PEE,DME,57.914501190186,56.021198272705,EU,55.40879821777344,37.90629959106445,EU,1141.54
DNK,DME,48.357200622558594,35.10060119628906,EU,55.40879821777344,37.90629959106445,EU,807.85
OSW,DME,51.0724983215332,58.59560012817383,EU,55.40879821777344,37.90629959106445,EU,1456.61
DYR,DME,64.734902,177.740997,EU,55.40879821777344,37.90629959106445,EU,6248.2
RMI,DME,44.020302,12.6117,EU,55.40879821777344,37.90629959106445,EU,2200.89
AAQ,DME,45.002101898193,37.347301483154,EU,55.40879821777344,37.90629959106445,EU,1158.24
BAX,DME,53.363800048828125,83.53849792480469,EU,55.40879821777344,37.90629959106445,EU,2919.78
KEJ,DME,55.27009963989258,86.1072006225586,EU,55.40879821777344,37.90629959106445,EU,2996.47
NOZ,DME,53.811401,86.877197,EU,55.40879821777344,37.90629959106445,EU,3103.37
NSK,DME,69.31109619140625,87.33219909667969,EU,55.40879821777344,37.90629959106445,EU,2874.27
OGZ,DME,43.2051010132,44.6066017151,EU,55.40879821777344,37.90629959106445,EU,1440.41
PKC,DME,53.16790008544922,158.45399475097656,EU,55.40879821777344,37.90629959106445,EU,6797.1
RGK,DME,51.9667015076,85.8332977295,EU,55.40879821777344,37.90629959106445,EU,3125.7
SIP,DME,45.05220031738281,33.975101470947266,EU,55.40879821777344,37.90629959106445,EU,1185.16
STW,DME,45.10919952392578,42.11280059814453,EU,55.40879821777344,37.90629959106445,EU,1183.72
TOF,DME,56.380298614502,85.208297729492,EU,55.40879821777344,37.90629959106445,EU,2902.57
HMA,DME,61.02849960327149,69.08609771728516,EU,55.40879821777344,37.90629959106445,EU,1914.78
GBB,DME,40.826667,47.7125,AS,55.40879821777344,37.90629959106445,EU,1774.16
LLK,DME,38.7463989258,48.8180007935,AS,55.40879821777344,37.90629959106445,EU,2023.66
LWN,DME,40.7504005432,43.859298706100006,AS,55.40879821777344,37.90629959106445,EU,1687.63
PED,DME,50.01340103149414,15.73859977722168,EU,55.40879821777344,37.90629959106445,EU,1605.33
NOJ,DME,63.18330001831055,75.2699966430664,EU,55.40879821777344,37.90629959106445,EU,2258.08
UKS,DME,44.688999176,33.570999145500004,EU,55.40879821777344,37.90629959106445,EU,1231.51
AER,IST,43.449902,39.9566,EU,41.275278,28.751944,AS,953.28
GYD,IST,40.46749877929688,50.04669952392578,AS,41.275278,28.751944,AS,1792.86
KZN,IST,55.606201171875,49.278701782227,EU,41.275278,28.751944,AS,2184.95
LED,IST,59.80030059814453,30.262500762939453,EU,41.275278,28.751944,AS,2063.33
NBC,IST,55.564701080322266,52.09249877929688,EU,41.275278,28.751944,AS,2326.28
OVB,IST,55.012599945068,82.650703430176,EU,41.275278,28.751944,AS,4169.78
SVX,IST,56.743099212646,60.802700042725,EU,41.275278,28.751944,AS,2865.04
ACC,IST,5.605189800262451,-0.1667860001325607,AF,41.275278,28.751944,AS,4885.26
DKR,IST,14.739700317382812,-17.49020004272461,AF,41.275278,28.751944,AS,5327.01
OUA,IST,12.3532,-1.51242,AF,41.275278,28.751944,AS,4351.55
GVA,IST,46.23809814453125,6.108950138092041,EU,41.275278,28.751944,AS,1897.53
ZRH,IST,47.464699,8.54917,EU,41.275278,28.751944,AS,1744.44
ARN,IST,59.651901245117,17.918600082397,EU,41.275278,28.751944,AS,2177.51
OSL,IST,60.121,11.0502,EU,41.275278,28.751944,AS,2423.6
GRU,IST,-23.435556411743164,-46.47305679321289,SA,41.275278,28.751944,AS,10546.27
ORD,IST,41.9786,-87.9048,NA,41.275278,28.751944,AS,8808.2
BCN,IST,41.2971,2.07846,EU,41.275278,28.751944,AS,2225.56
DLA,IST,4.0060801506,9.71947956085,AF,41.275278,28.751944,AS,4544.76
LGW,IST,51.148102,-0.190278,EU,41.275278,28.751944,AS,2466.58
LOS,IST,6.5773701667785645,3.321160078048706,AF,41.275278,28.751944,AS,4596.54
JIB,IST,11.547300338745115,43.15950012207031,AF,41.275278,28.751944,AS,3582.4
NBO,IST,-1.31923997402,36.9277992249,AF,41.275278,28.751944,AS,4788.98
BKK,IST,13.681099891662598,100.74700164794922,AS,41.275278,28.751944,AS,7519.44
HKG,IST,22.308901,113.915001,AS,41.275278,28.751944,AS,8019.39
KIX,IST,34.42729949951172,135.24400329589844,AS,41.275278,28.751944,AS,8764.42
KUL,IST,2.745579957962,101.70999908447,AS,41.275278,28.751944,AS,8388.69
SIN,IST,1.35019,103.994003,AS,41.275278,28.751944,AS,8680.83
DUS,IST,51.289501,6.76678,EU,41.275278,28.751944,AS,2014.97
FDH,IST,47.6712989807,9.51148986816,EU,41.275278,28.751944,AS,1681.79
HAM,IST,53.630401611328,9.9882297515869,EU,41.275278,28.751944,AS,1960.57
MUC,IST,48.353802,11.7861,EU,41.275278,28.751944,AS,1550.52
NAP,IST,40.886002,14.2908,EU,41.275278,28.751944,AS,1214.57
SZG,IST,47.7933006287,13.0043001175,EU,41.275278,28.751944,AS,1442.16
TXL,IST,52.5597,13.2877,EU,41.275278,28.751944,AS,1713.73
AMS,IST,52.308601,4.76389,EU,41.275278,28.751944,AS,2187.91
BLQ,IST,44.5354,11.2887,EU,41.275278,28.751944,AS,1468.26
BRU,IST,50.9014015198,4.48443984985,EU,41.275278,28.751944,AS,2145.87
CGN,IST,50.8658981323,7.1427397728,EU,41.275278,28.751944,AS,1971.38
CMN,IST,33.36750030517578,-7.589970111846924,AF,41.275278,28.751944,AS,3312.15
LYS,IST,45.725556,5.081111,EU,41.275278,28.751944,AS,1969.2
TLS,IST,43.629101,1.36382,EU,41.275278,28.751944,AS,2257.74
CAN,IST,23.39240074157715,113.29900360107422,AS,41.275278,28.751944,AS,7895.89
ICN,IST,37.46910095214844,126.45099639892578,AS,41.275278,28.751944,AS,7942.14
PEK,IST,40.0801010131836,116.58499908447266,AS,41.275278,28.751944,AS,7076.66
PVG,IST,31.143400192260746,121.80500030517578,AS,41.275278,28.751944,AS,8037.5
URC,IST,43.90710067749024,87.47419738769531,AS,41.275278,28.751944,AS,4725.72
LAX,IST,33.94250107,-118.4079971,NA,41.275278,28.751944,AS,11026.02
CAI,IST,30.12190055847168,31.40559959411621,AF,41.275278,28.751944,AS,1260.42
TLV,IST,32.01139831542969,34.88669967651367,AS,41.275278,28.751944,AS,1164.46
UFA,IST,54.557498931885,55.874401092529,EU,41.275278,28.751944,AS,2482.36
VKO,IST,55.5914993286,37.2615013123,EU,41.275278,28.751944,AS,1708.91
DAC,IST,23.843347,90.397783,AS,41.275278,28.751944,AS,5971.76
DXB,IST,25.2527999878,55.3643989563,AS,41.275278,28.751944,AS,3029.89
JED,IST,21.6796,39.156502,AS,41.275278,28.751944,AS,2382.76
KTM,IST,27.6966,85.3591,AS,41.275278,28.751944,AS,5315.03
MCT,IST,23.593299865722656,58.284400939941406,AS,41.275278,28.751944,AS,3372.3
JFK,IST,40.63980103,-73.77890015,NA,41.275278,28.751944,AS,8047.02
DEL,IST,28.5665,77.103104,AS,41.275278,28.751944,AS,4573.11
ISB,IST,33.560713,72.851613,AS,41.275278,28.751944,AS,3952.54
KBL,IST,34.565899,69.212303,AS,41.275278,28.751944,AS,3600.86
MZR,IST,36.70690155029297,67.20970153808594,AS,41.275278,28.751944,AS,3342.53
AYT,IST,36.898701,30.800501,AS,41.275278,28.751944,AS,517.15
BSL,IST,47.59,7.5291667,EU,41.275278,28.751944,AS,1822.2
HRG,IST,27.178300857543945,33.799400329589844,AF,41.275278,28.751944,AS,1630.63
PRN,IST,42.5728,21.035801,EU,41.275278,28.751944,AS,655.82
SKP,IST,41.961601,21.621401,EU,41.275278,28.751944,AS,598.98
AGP,IST,36.67490005493164,-4.499110221862793,EU,41.275278,28.751944,AS,2908.01
ALG,IST,36.69100189208984,3.215409994125366,AF,41.275278,28.751944,AS,2261.58
ATH,IST,37.9364013672,23.9444999695,EU,41.275278,28.751944,AS,554.71
BEG,IST,44.8184013367,20.3090991974,EU,41.275278,28.751944,AS,791.97
BHX,IST,52.4538993835,-1.74802994728,EU,41.275278,28.751944,AS,2609.25
BIO,IST,43.30110168457031,-2.9106099605560303,EU,41.275278,28.751944,AS,2605.38
BRE,IST,53.0475006104,8.78666973114,EU,41.275278,28.751944,AS,1988.95
BUD,IST,47.42976,19.261093,EU,41.275278,28.751944,AS,1018.59
CDG,IST,49.012798,2.55,EU,41.275278,28.751944,AS,2218.71
DUB,IST,53.421299,-6.27007,EU,41.275278,28.751944,AS,2930.57
EDI,IST,55.95000076293945,-3.372499942779541,EU,41.275278,28.751944,AS,2835.74
FCO,IST,41.8002778,12.2388889,EU,41.275278,28.751944,AS,1377.09
FRA,IST,50.033333,8.570556,EU,41.275278,28.751944,AS,1840.87
HAJ,IST,52.461101532,9.68507957458,EU,41.275278,28.751944,AS,1902.48
HEL,IST,60.317199707031,24.963300704956,EU,41.275278,28.751944,AS,2134.19
LEJ,IST,51.423889,12.236389,EU,41.275278,28.751944,AS,1692.53
LHR,IST,51.4706,-0.461941,EU,41.275278,28.751944,AS,2494.31
LIS,IST,38.7813,-9.13592,EU,41.275278,28.751944,AS,3220.22
MAD,IST,40.471926,-3.56264,EU,41.275278,28.751944,AS,2709.66
MAN,IST,53.35369873046875,-2.2749500274658203,EU,41.275278,28.751944,AS,2672.25
MXP,IST,45.6306,8.72811,EU,41.275278,28.751944,AS,1686.27
NCE,IST,43.6584014893,7.215869903560001,EU,41.275278,28.751944,AS,1785.67
NUE,IST,49.498699,11.078056,EU,41.275278,28.751944,AS,1652.24
PRG,IST,50.1008,14.26,EU,41.275278,28.751944,AS,1490.84
SJJ,IST,43.82460021972656,18.331499099731445,EU,41.275278,28.751944,AS,900.75
SKG,IST,40.51969909667969,22.97089958190918,EU,41.275278,28.751944,AS,494.22
STR,IST,48.6898994446,9.22196006775,EU,41.275278,28.751944,AS,1739.78
TRN,IST,45.200802,7.64963,EU,41.275278,28.751944,AS,1763.03
TUN,IST,36.85100173950195,10.22719955444336,AF,41.275278,28.751944,AS,1673.05
VCE,IST,45.505299,12.3519,EU,41.275278,28.751944,AS,1406.36
VIE,IST,48.110298156738,16.569700241089,EU,41.275278,28.751944,AS,1226.09
WAW,IST,52.1656990051,20.9671001434,EU,41.275278,28.751944,AS,1347.17
ZAG,IST,45.7429008484,16.0687999725,EU,41.275278,28.751944,AS,1137.65
MBA,IST,-4.034830093383789,39.594200134277344,AF,41.275278,28.751944,AS,5136.99
NRT,IST,35.7647018433,140.386001587,AS,41.275278,28.751944,AS,9000.07
SVO,IST,55.972599,37.4146,EU,41.275278,28.751944,AS,1751.46
JNB,IST,-26.1392,28.246,AF,41.275278,28.751944,AS,7463.58
BOM,IST,19.0886993408,72.8678970337,AS,41.275278,28.751944,AS,4837.9
TBS,IST,41.6692008972,44.95470047,AS,41.275278,28.751944,AS,1352.16
CPH,IST,55.617900848389,12.656000137329,EU,41.275278,28.751944,AS,1980.02
KRR,IST,45.034698486328,39.170501708984,EU,41.275278,28.751944,AS,943.75
RIX,IST,56.92359924316406,23.971099853515625,EU,41.275278,28.751944,AS,1773.85
ALA,IST,43.35210037231445,77.04049682617188,AS,41.275278,28.751944,AS,3931.74
DYU,IST,38.5433006287,68.8249969482,AS,41.275278,28.751944,AS,3409.5
FRU,IST,43.0612983704,74.4776000977,AS,41.275278,28.751944,AS,3736.5
IKA,IST,35.416099548339844,51.15219879150391,AS,41.275278,28.751944,AS,2056.44
ROV,IST,47.493888,39.924722,EU,41.275278,28.751944,AS,1125.13
ADA,IST,36.9822006226,35.2803993225,AS,41.275278,28.751944,AS,738.41
ADB,IST,38.2924003601,27.156999588,AS,41.275278,28.751944,AS,358.25
